,bib,id,name,q_rank,q_split1,q_split2,q_split3,q_split4,q_split5,q_start,q_start_rev,q_status,uci,q_points,r_points,rank,split1,split2,split3,split4,split5,start,start_rev,status,points,qr_diff,q_split1_rank,q_split1_vs_best,q_split1_vs_winner,q_split2_rank,q_split2_vs_best,q_split2_vs_winner,q_split2_sector,q_split2_sector_rank,q_split2_sector_vs_best,q_split2_sector_vs_winner,q_split3_rank,q_split3_vs_best,q_split3_vs_winner,q_split3_sector,q_split3_sector_rank,q_split3_sector_vs_best,q_split3_sector_vs_winner,q_split4_rank,q_split4_vs_best,q_split4_vs_winner,q_split4_sector,q_split4_sector_rank,q_split4_sector_vs_best,q_split4_sector_vs_winner,q_split5_rank,q_split5_vs_best,q_split5_vs_winner,q_split5_sector,q_split5_sector_rank,q_split5_sector_vs_best,q_split5_sector_vs_winner,split1_rank,split1_vs_best,split1_vs_winner,split2_rank,split2_vs_best,split2_vs_winner,split2_sector,split2_sector_rank,split2_sector_vs_best,split2_sector_vs_winner,split3_rank,split3_vs_best,split3_vs_winner,split3_sector,split3_sector_rank,split3_sector_vs_best,split3_sector_vs_winner,split4_rank,split4_vs_best,split4_vs_winner,split4_sector,split4_sector_rank,split4_sector_vs_best,split4_sector_vs_winner,split5_rank,split5_vs_best,split5_vs_winner,split5_sector,split5_sector_rank,split5_sector_vs_best,split5_sector_vs_winner,speed,q_speed,speed_ms,speed_ms_vs_best,speed_rank,q_speed_rank,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,Protected,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
49,129,1129,MORGAN Max,29,63.602,143.288,181.308,231.84,267.616,112,34,Finished,10008949848,,11.0,50.0,59.418,127.942,160.89,203.491,237.114,31.0,36.0,Finished,11.0,-30.50199999999998,25.0,3.425999999999995,2.0689999999999955,29.0,9.492000000000019,8.092000000000013,79.686,39.0,6.066000000000017,6.02300000000001,24.0,10.764999999999986,10.552999999999997,38.01999999999998,13.0,2.4609999999999843,2.4609999999999843,32.0,18.244,18.244,50.53200000000001,84.0,7.6910000000000025,7.6910000000000025,29.0,20.365999999999985,20.365999999999985,35.77599999999998,28.0,2.1219999999999857,2.1219999999999857,52.0,5.0959999999999965,4.475000000000001,54.0,11.633999999999986,10.774999999999991,68.524,55.0,7.370999999999995,6.299999999999997,52.0,14.258999999999986,13.274999999999977,32.94799999999999,43.0,3.0389999999999873,2.499999999999986,50.0,17.596000000000004,17.596000000000004,42.60100000000003,48.0,4.4690000000000225,4.321000000000026,50.0,20.325999999999993,20.325999999999993,33.62299999999999,50.0,2.815999999999974,2.7299999999999898,61.538000000000004,51.461999999999996,17.09388888888889,1.8716666666666697,34.0,69.0,1992-06-22T00:00:00,ME,MORGAN,Max,1197084694808693,USA,,MORGAN Max,False,0,129,MORGAN M,112,53730000,USA19920622,344,10008949848,,0,,0,26
50,141,1141,OLORENSHAW Reuben,38,65.915,147.577,186.199,233.188,269.011,123,23,Finished,10007885676,,10.0,51.0,61.234,130.348,163.48,205.607,238.711,22.0,45.0,Finished,10.0,-30.30000000000001,70.0,5.739000000000004,4.382000000000005,57.0,13.781000000000006,12.381,81.66199999999999,55.0,8.042000000000002,7.998999999999995,46.0,15.656000000000006,15.444000000000017,38.622000000000014,21.0,3.0630000000000166,3.0630000000000166,39.0,19.591999999999985,19.591999999999985,46.988999999999976,30.0,4.147999999999968,4.147999999999968,38.0,21.761000000000024,21.761000000000024,35.823000000000036,31.0,2.1690000000000396,2.1690000000000396,58.0,6.911999999999999,6.291000000000004,57.0,14.040000000000006,13.181000000000012,69.114,57.0,7.9609999999999985,6.890000000000001,58.0,16.84899999999999,15.86499999999998,33.13199999999998,45.0,3.2229999999999706,2.683999999999969,54.0,19.71199999999999,19.71199999999999,42.12700000000001,39.0,3.9950000000000045,3.8470000000000084,51.0,21.923000000000002,21.923000000000002,33.10400000000001,41.0,2.296999999999997,2.2110000000000127,62.982,53.153999999999996,17.495,1.4705555555555598,23.0,49.0,1993-04-26T00:00:00,ME,OLORENSHAW,Reuben,1197084694808704,NZL,N,OLORENSHAW Reuben,False,0,141,OLORENSHAW R,123,54060000,NZL19930426,472,10007885676,,0,,0,25
51,42,1042,GUTIERREZ VILLEGAS Rafael,32,65.477,144.925,184.285,232.224,267.792,39,107,Finished,10007692787,,9.0,52.0,57.44,123.878,160.713,204.473,238.757,28.0,39.0,Finished,9.0,-29.034999999999968,65.0,5.301000000000002,3.9440000000000026,42.0,11.129000000000019,9.729000000000013,79.44800000000001,38.0,5.828000000000017,5.785000000000011,35.0,13.74199999999999,13.530000000000001,39.359999999999985,34.0,3.8009999999999877,3.8009999999999877,34.0,18.627999999999986,18.627999999999986,47.93899999999999,44.0,5.097999999999985,5.097999999999985,32.0,20.541999999999973,20.541999999999973,35.567999999999984,23.0,1.9139999999999873,1.9139999999999873,33.0,3.117999999999995,2.497,36.0,7.569999999999993,6.7109999999999985,66.438,40.0,5.284999999999997,4.213999999999999,51.0,14.081999999999994,13.097999999999985,36.834999999999994,61.0,6.925999999999988,6.386999999999986,52.0,18.578000000000003,18.578000000000003,43.76000000000002,52.0,5.628000000000014,5.480000000000018,52.0,21.968999999999994,21.968999999999994,34.28399999999999,58.0,3.4769999999999754,3.390999999999991,56.091,57.35,15.580833333333334,3.3847222222222264,49.0,10.0,1994-08-31T00:00:00,ME,GUTIERREZ VILLEGAS,Rafael,1197084694808620,COL,CCh,GUTIERREZ VILLEGAS Rafael,False,0,42,GUTIERREZ VI,39,51540000,COL19940831,14,10007692787,IJS,2163,IJ RACING-SICK COMPONENTS,42,23
52,101,1101,COUGOUREUX Benoit,41,63.67,140.621,179.896,233.521,270.144,87,59,Finished,10009449501,,8.0,53.0,59.856,127.493,162.27,205.139,239.224,19.0,48.0,Finished,8.0,-30.920000000000016,28.0,3.4939999999999998,2.1370000000000005,15.0,6.825000000000017,5.425000000000011,76.95100000000001,12.0,3.3310000000000173,3.288000000000011,19.0,9.35299999999998,9.140999999999991,39.27499999999998,33.0,3.7159999999999798,3.7159999999999798,42.0,19.924999999999983,19.924999999999983,53.625,101.0,10.783999999999992,10.783999999999992,41.0,22.894000000000005,22.894000000000005,36.62300000000002,68.0,2.9690000000000225,2.9690000000000225,54.0,5.533999999999999,4.913000000000004,52.0,11.184999999999988,10.325999999999993,67.637,53.0,6.483999999999995,5.412999999999997,55.0,15.63900000000001,14.655000000000001,34.777000000000015,57.0,4.868000000000009,4.329000000000008,53.0,19.244,19.244,42.869,49.0,4.736999999999995,4.588999999999999,53.0,22.43599999999998,22.43599999999998,34.08499999999998,55.0,3.277999999999963,3.191999999999979,61.253,52.66,17.014722222222222,1.950833333333339,36.0,54.0,1997-09-28T00:00:00,ME,COUGOUREUX,Benoit,1197084694808668,FRA,,COUGOUREUX Benoit,False,0,101,COUGOUREUX B,87,52980000,FRA19970928,142,10009449501,LGI,1949,LES GETS INTENSE TEAM,0,20
53,147,1147,VON HEYDEN LANGELAAN Carlos,35,66.411,145.148,185.161,233.111,268.507,130,16,Finished,10009896105,,7.0,54.0,60.444,129.195,162.842,206.142,239.675,25.0,42.0,Finished,7.0,-28.831999999999994,75.0,6.234999999999999,4.878,46.0,11.352000000000004,9.951999999999998,78.737,28.0,5.117000000000004,5.073999999999998,39.0,14.617999999999995,14.406000000000006,40.013000000000005,43.0,4.454000000000008,4.454000000000008,38.0,19.514999999999986,19.514999999999986,47.94999999999999,45.0,5.1089999999999804,5.1089999999999804,35.0,21.257000000000005,21.257000000000005,35.396000000000015,17.0,1.7420000000000186,1.7420000000000186,55.0,6.122,5.501000000000005,55.0,12.886999999999986,12.027999999999992,68.75099999999999,56.0,7.597999999999985,6.526999999999987,57.0,16.211000000000013,15.227000000000004,33.64700000000002,53.0,3.7380000000000138,3.1990000000000123,55.0,20.246999999999986,20.246999999999986,43.29999999999998,50.0,5.167999999999978,5.019999999999982,54.0,22.887,22.887,33.533000000000015,49.0,2.725999999999999,2.640000000000015,62.857,59.638999999999996,17.46027777777778,1.5052777777777813,26.0,3.0,1998-01-15T00:00:00,ME,VON HEYDEN LANGELAAN,Carlos,1197084694808711,ESP,N,VON HEYDEN LANGELAAN Carlos,False,0,147,VON HEYDEN L,130,54270000,ESP19980115,631,10009896105,,0,,0,20
54,134,1134,COUTTS Darcy,39,65.012,145.241,185.402,232.657,269.276,116,30,Finished,10011106884,,6.0,55.0,60.951,129.252,162.556,207.582,243.572,21.0,46.0,Finished,6.0,-25.704000000000008,55.0,4.8359999999999985,3.478999999999999,47.0,11.445000000000022,10.045000000000016,80.22900000000001,45.0,6.609000000000023,6.566000000000017,42.0,14.85899999999998,14.646999999999991,40.16099999999997,46.0,4.601999999999975,4.601999999999975,36.0,19.061000000000007,19.061000000000007,47.255000000000024,36.0,4.414000000000016,4.414000000000016,39.0,22.02600000000001,22.02600000000001,36.619,67.0,2.9650000000000034,2.9650000000000034,57.0,6.628999999999998,6.008000000000003,56.0,12.944000000000003,12.085000000000008,68.30100000000002,54.0,7.14800000000001,6.077000000000012,56.0,15.925000000000011,14.941000000000003,33.304,49.0,3.394999999999996,2.8559999999999945,56.0,21.686999999999983,21.686999999999983,45.02599999999998,55.0,6.893999999999977,6.745999999999981,55.0,26.783999999999992,26.783999999999992,35.99000000000001,60.0,5.182999999999993,5.097000000000008,64.785,55.696000000000005,17.995833333333334,0.9697222222222273,12.0,19.0,1999-04-04T00:00:00,ME,COUTTS,Darcy,1197084694808697,AUS,N,COUTTS Darcy,False,0,134,COUTTS D,116,53850000,AUS19990404,416,10011106884,,0,,0,19
55,84,1084,KLEE Felix,56,65.837,147.234,188.458,238.029,274.363,72,74,Finished,10008552249,,5.0,56.0,58.234,125.098,157.824,209.608,243.614,5.0,62.0,Finished,5.0,-30.748999999999995,69.0,5.661000000000001,4.304000000000002,55.0,13.438000000000017,12.038000000000011,81.397,53.0,7.777000000000015,7.734000000000009,55.0,17.914999999999992,17.703000000000003,41.22399999999999,59.0,5.664999999999992,5.664999999999992,57.0,24.432999999999993,24.432999999999993,49.571,75.0,6.72999999999999,6.72999999999999,56.0,27.113,27.113,36.334,58.0,2.680000000000007,2.680000000000007,44.0,3.911999999999999,3.291000000000004,45.0,8.789999999999992,7.930999999999997,66.864,45.0,5.7109999999999985,4.640000000000001,43.0,11.193000000000012,10.209000000000003,32.72600000000001,41.0,2.8170000000000073,2.278000000000006,57.0,23.712999999999994,23.712999999999994,51.78399999999999,59.0,13.651999999999987,13.50399999999999,56.0,26.825999999999993,26.825999999999993,34.006,53.0,3.198999999999984,3.1129999999999995,61.898999999999994,51.461999999999996,17.194166666666664,1.7713888888888967,32.0,69.0,1994-10-03T00:00:00,ME,KLEE,Felix,1197084694808653,SUI,,KLEE Felix,False,0,84,KLEE F,72,52530000,SUI19941003,98,10008552249,,0,,0,23
56,167,1167,BATE Conor,51,64.808,145.373,187.831,236.542,272.404,145,1,Finished,10011103147,,4.0,57.0,60.913,131.343,166.658,210.274,244.444,9.0,58.0,Finished,4.0,-27.960000000000008,50.0,4.632000000000005,3.2750000000000057,48.0,11.576999999999998,10.176999999999992,80.56499999999998,47.0,6.944999999999993,6.901999999999987,52.0,17.287999999999982,17.075999999999993,42.458,75.0,6.899000000000001,6.899000000000001,53.0,22.945999999999998,22.945999999999998,48.71100000000001,57.0,5.8700000000000045,5.8700000000000045,51.0,25.153999999999996,25.153999999999996,35.861999999999995,32.0,2.2079999999999984,2.2079999999999984,56.0,6.590999999999994,5.969999999999999,59.0,15.034999999999982,14.175999999999988,70.42999999999999,59.0,9.276999999999987,8.205999999999989,59.0,20.026999999999987,19.042999999999978,35.315,58.0,5.405999999999992,4.86699999999999,58.0,24.37899999999999,24.37899999999999,43.616000000000014,51.0,5.484000000000009,5.336000000000013,57.0,27.655999999999977,27.655999999999977,34.16999999999999,57.0,3.362999999999971,3.276999999999987,63.461999999999996,58.193000000000005,17.628333333333334,1.337222222222227,18.0,6.0,1999-08-15T00:00:00,ME,BATE,Conor,1197084694808726,IRL,N,BATE Conor,False,0,167,BATE C,145,54720000,IRL19990815,0,10011103147,,0,,0,18
57,90,1090,VIGE Gaetan,58,65.262,145.124,191.461,237.918,275.182,78,68,Finished,10009826989,,3.0,58.0,56.101,121.477,154.729,204.084,247.414,3.0,64.0,Finished,3.0,-27.76800000000003,63.0,5.0859999999999985,3.728999999999999,44.0,11.328000000000003,9.927999999999997,79.862,41.0,6.242000000000004,6.198999999999998,61.0,20.918000000000006,20.706000000000017,46.33700000000002,102.0,10.77800000000002,10.77800000000002,56.0,24.322000000000003,24.322000000000003,46.456999999999994,24.0,3.6159999999999854,3.6159999999999854,58.0,27.932000000000016,27.932000000000016,37.26400000000001,84.0,3.6100000000000136,3.6100000000000136,16.0,1.7789999999999964,1.1580000000000013,20.0,5.168999999999997,4.310000000000002,65.376,28.0,4.222999999999999,3.152000000000001,30.0,8.098000000000013,7.114000000000004,33.25200000000001,47.0,3.3430000000000035,2.804000000000002,51.0,18.188999999999993,18.188999999999993,49.35499999999999,58.0,11.222999999999985,11.074999999999989,58.0,30.625999999999976,30.625999999999976,43.329999999999984,61.0,12.522999999999968,12.436999999999983,0.6859999999999999,54.658,0.19055555555555556,18.775000000000006,51.0,33.0,1998-04-15T00:00:00,ME,VIGE,Gaetan,1197084694808659,FRA,,VIGE Gaetan,False,0,90,VIGE G,78,52710000,FRA19980415,109,10009826989,SVS,1448,SCOTT VELOSOLUTIONS,75,20
58,146,1146,MICHELLOD Loris,59,66.945,148.014,188.941,238.848,275.283,128,18,Finished,10011103753,,2.0,59.0,61.291,133.874,169.873,215.262,248.69,2.0,65.0,Finished,2.0,-26.593000000000018,85.0,6.768999999999991,5.411999999999992,63.0,14.218000000000018,12.818000000000012,81.06900000000002,52.0,7.4490000000000265,7.40600000000002,58.0,18.397999999999996,18.186000000000007,40.92699999999999,55.0,5.367999999999995,5.367999999999995,59.0,25.25200000000001,25.25200000000001,49.90700000000001,80.0,7.0660000000000025,7.0660000000000025,59.0,28.033000000000015,28.033000000000015,36.435,61.0,2.781000000000006,2.781000000000006,59.0,6.968999999999994,6.347999999999999,60.0,17.56599999999999,16.706999999999994,72.583,61.0,11.429999999999993,10.358999999999995,60.0,23.24199999999999,22.25799999999998,35.998999999999995,59.0,6.089999999999989,5.550999999999988,59.0,29.36699999999999,29.36699999999999,45.38900000000001,56.0,7.257000000000005,7.109000000000009,59.0,31.901999999999987,31.901999999999987,33.428,47.0,2.620999999999981,2.5349999999999966,65.105,54.433,18.084722222222226,0.8808333333333351,9.0,38.0,1999-04-15T00:00:00,ME,MICHELLOD,Loris,1197084694808709,SUI,N,MICHELLOD Loris,False,0,146,MICHELLOD L,128,54210000,SUI19990415,572,10011103753,,0,,0,19
59,33,1033,HATTON Charlie,43,65.824,146.869,185.523,234.422,270.514,31,115,Finished,10009897014,,1.0,60.0,58.365,124.682,157.068,215.773,249.826,17.0,50.0,Finished,1.0,-20.688000000000017,68.0,5.647999999999996,4.290999999999997,53.0,13.073000000000008,11.673000000000002,81.045,51.0,7.425000000000011,7.382000000000005,43.0,14.97999999999999,14.768,38.653999999999996,24.0,3.094999999999999,3.094999999999999,44.0,20.825999999999993,20.825999999999993,48.899,64.0,6.057999999999993,6.057999999999993,43.0,23.26400000000001,23.26400000000001,36.09200000000001,43.0,2.4380000000000166,2.4380000000000166,45.0,4.042999999999999,3.422000000000004,43.0,8.373999999999995,7.515000000000001,66.31700000000001,38.0,5.1640000000000015,4.0930000000000035,40.0,10.437000000000012,9.453000000000003,32.38600000000001,33.0,2.477000000000004,1.9380000000000024,60.0,29.877999999999986,29.877999999999986,58.704999999999984,60.0,20.57299999999998,20.424999999999983,60.0,33.03799999999998,33.03799999999998,34.053,54.0,3.245999999999981,3.1599999999999966,59.458999999999996,54.508,16.516388888888887,2.449166666666674,46.0,37.0,1998-02-23T00:00:00,ME,HATTON,Charlie,1197084694808612,GBR,,HATTON Charlie,False,0,33,HATTON C,31,51300000,GBR19980223,40,10009897014,TDH,1598,TREK FACTORY RACING DH,33,20
60,154,1154,SUMMERS Lewis,57,67.061,149.426,191.525,240.014,274.981,135,11,Finished,10013909477,,,61.0,63.167,135.933,172.874,217.415,251.226,4.0,63.0,Finished,0.0,-23.754999999999995,86.0,6.885000000000005,5.528000000000006,68.0,15.629999999999995,14.22999999999999,82.36499999999998,59.0,8.74499999999999,8.701999999999984,62.0,20.982,20.77000000000001,42.09900000000002,70.0,6.5400000000000205,6.5400000000000205,62.0,26.418000000000006,26.418000000000006,48.489000000000004,53.0,5.647999999999996,5.647999999999996,57.0,27.730999999999995,27.730999999999995,34.966999999999985,9.0,1.3129999999999882,1.3129999999999882,60.0,8.844999999999999,8.224000000000004,61.0,19.624999999999986,18.76599999999999,72.76599999999999,62.0,11.612999999999985,10.541999999999987,61.0,26.242999999999995,25.258999999999986,36.941,62.0,7.0319999999999965,6.492999999999995,61.0,31.519999999999982,31.519999999999982,44.541,53.0,6.408999999999992,6.260999999999996,61.0,34.43799999999999,34.43799999999999,33.81100000000001,51.0,3.0039999999999907,2.9180000000000064,62.882,60.343,17.467222222222222,1.4983333333333384,25.0,1.0,1995-10-28T00:00:00,ME,SUMMERS,Lewis,1197084694808716,GBR,N,SUMMERS Lewis,False,0,154,SUMMERS L,135,54420000,GBR19951028,0,10013909477,,0,,0,22
61,108,1108,GALLAGHER Kenta,37,64.085,144.939,184.905,231.945,268.896,94,52,Finished,10006812616,,,62.0,69.466,141.26,177.7,222.581,258.064,23.0,44.0,Finished,0.0,-10.831999999999994,33.0,3.908999999999992,2.5519999999999925,43.0,11.143,9.742999999999995,80.854,49.0,7.234000000000009,7.1910000000000025,38.0,14.361999999999995,14.150000000000006,39.96600000000001,42.0,4.407000000000011,4.407000000000011,33.0,18.34899999999999,18.34899999999999,47.03999999999999,31.0,4.198999999999984,4.198999999999984,37.0,21.646000000000015,21.646000000000015,36.95100000000002,78.0,3.2970000000000255,3.2970000000000255,62.0,15.143999999999991,14.522999999999996,62.0,24.951999999999984,24.09299999999999,71.794,60.0,10.640999999999991,9.569999999999993,62.0,31.06899999999999,30.08499999999998,36.44,60.0,6.530999999999992,5.99199999999999,62.0,36.68599999999998,36.68599999999998,44.881,54.0,6.748999999999995,6.600999999999999,62.0,41.27600000000001,41.27600000000001,35.48300000000003,59.0,4.676000000000016,4.590000000000032,59.729,50.998000000000005,16.59138888888889,2.374166666666671,45.0,74.0,1992-06-22T00:00:00,ME,GALLAGHER,Kenta,1197084694808675,GBR,,GALLAGHER Kenta,False,0,108,GALLAGHER K,94,53190000,GBR19920622,173,10006812616,URT,1608,POLYGON UR,80,26
62,139,1139,RHAM Lucas,50,65.701,144.751,186.775,235.635,272.121,121,25,Finished,10011753451,,,63.0,,,,,,10.0,57.0,DNF,0.0,,66.0,5.5249999999999915,4.167999999999992,40.0,10.955000000000013,9.555000000000007,79.05000000000001,31.0,5.430000000000021,5.387000000000015,47.0,16.232,16.02000000000001,42.024,69.0,6.465000000000003,6.465000000000003,49.0,22.038999999999987,22.038999999999987,48.859999999999985,63.0,6.018999999999977,6.018999999999977,50.0,24.87099999999998,24.87099999999998,36.48599999999999,62.0,2.8319999999999936,2.8319999999999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.172,,,,24.0,1990-03-03T00:00:00,ME,RHAM,Lucas,1197084694808702,GER,N,RHAM Lucas,False,0,139,RHAM L,121,54000000,GER19900303,466,10011753451,,0,,0,28
63,153,1153,PAROZ Junior,49,64.401,144.326,188.178,235.589,271.814,134,12,Finished,10013451961,,,64.0,,,,,,11.0,56.0,DSQ,0.0,,42.0,4.224999999999994,2.867999999999995,36.0,10.530000000000001,9.129999999999995,79.925,43.0,6.305000000000007,6.2620000000000005,54.0,17.63499999999999,17.423000000000002,43.852000000000004,87.0,8.293000000000006,8.293000000000006,48.0,21.992999999999995,21.992999999999995,47.411,39.0,4.569999999999993,4.569999999999993,49.0,24.56400000000002,24.56400000000002,36.22500000000002,51.0,2.5710000000000264,2.5710000000000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.16,,,,2.0,1994-11-02T00:00:00,ME,PAROZ,Junior,1197084694808715,SUI,N,PAROZ Junior,False,0,153,PAROZ J,134,54390000,SUI19941102,0,10013451961,,0,,0,23
64,9,1009,NORTON Dakotah,134,,,,,,9,137,DNF,10010038167,,,65.0,,,,,,49.0,18.0,DNS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-04-30T00:00:00,ME,NORTON,Dakotah,1197084694808590,USA,,NORTON Dakotah,False,0,9,NORTON D,9,50640000,USA19920430,13,10010038167,UDR,1961,UNIOR/DEVINCI FACTORY RACING,9,26
65,109,1109,RUFFIN Gaetan,18,63.507,140.361,180.951,228.315,264.364,95,51,Finished,10007305090,7.0,,66.0,,,,,,39.0,28.0,DNS,7.0,,20.0,3.330999999999996,1.9739999999999966,13.0,6.564999999999998,5.164999999999992,76.85399999999998,10.0,3.2339999999999947,3.1909999999999883,22.0,10.407999999999987,10.195999999999998,40.59,52.0,5.031000000000006,5.031000000000006,19.0,14.718999999999994,14.718999999999994,47.364000000000004,38.0,4.522999999999996,4.522999999999996,18.0,17.113999999999976,17.113999999999976,36.04899999999998,42.0,2.394999999999982,2.394999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.471000000000004,,,,14.0,1991-06-29T00:00:00,ME,RUFFIN,Gaetan,1197084694808676,FRA,,RUFFIN Gaetan,False,0,109,RUFFIN G,95,53220000,FRA19910629,177,10007305090,CVN,1590,COMMENCAL / VALLNORD,72,27
66,36,1036,MARIN Alex,62,63.69,149.865,191.362,240.109,276.427,33,113,Finished,10009452935,,,,,,,,,,,,0.0,,29.0,3.513999999999996,2.1569999999999965,69.0,16.069000000000017,14.669000000000011,86.17500000000001,86.0,12.555000000000021,12.512000000000015,60.0,20.81899999999999,20.607,41.496999999999986,64.0,5.937999999999988,5.937999999999988,63.0,26.513000000000005,26.513000000000005,48.747000000000014,59.0,5.906000000000006,5.906000000000006,62.0,29.17700000000002,29.17700000000002,36.31800000000001,55.0,2.6640000000000157,2.6640000000000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.934,,,,63.0,1997-03-25T00:00:00,ME,MARIN,Alex,1197084694808614,ESP,,MARIN Alex,False,0,36,MARIN A,33,51360000,ESP19970325,39,10009452935,MST,1680,MADISON SARACEN FACTORY TEAM,36,21
67,34,1034,MASTERS Edward,63,62.04,147.64,191.961,240.7,276.706,32,114,Finished,10005560003,,,,,,,,,,,,0.0,,7.0,1.8639999999999972,0.5069999999999979,58.0,13.843999999999994,12.443999999999988,85.6,83.0,11.980000000000004,11.936999999999998,65.0,21.418000000000006,21.206000000000017,44.321000000000026,93.0,8.762000000000029,8.762000000000029,66.0,27.103999999999985,27.103999999999985,48.738999999999976,58.0,5.897999999999968,5.897999999999968,63.0,29.456000000000017,29.456000000000017,36.00600000000003,40.0,2.3520000000000323,2.3520000000000323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.647,,,,68.0,1989-08-18T00:00:00,ME,MASTERS,Edward,1197084694808613,NZL,NCh,MASTERS Edward,False,0,34,MASTERS E,32,51330000,NZL19890818,36,10005560003,PFR,1864,PIVOT FACTORY RACING,34,28
68,99,1099,NESTOROFF Nikolas,64,69.887,151.909,192.75,240.516,276.792,85,61,Finished,10011011201,,,,,,,,,,,,0.0,,105.0,9.710999999999999,8.354,75.0,18.113,16.712999999999994,82.02199999999999,58.0,8.402000000000001,8.358999999999995,70.0,22.206999999999994,21.995000000000005,40.84100000000001,54.0,5.282000000000011,5.282000000000011,64.0,26.919999999999987,26.919999999999987,47.76599999999999,42.0,4.924999999999983,4.924999999999983,64.0,29.541999999999973,29.541999999999973,36.27599999999998,54.0,2.6219999999999857,2.6219999999999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.468,,,,56.0,1999-11-21T00:00:00,ME,NESTOROFF,Nikolas,1197084694808666,USA,,NESTOROFF Nikolas,False,0,99,NESTOROFF N,85,52920000,USA19991121,139,10011011201,,0,,0,18
69,41,1041,MASTERS Wyn,65,67.298,150.844,192.466,240.557,277.215,38,108,Finished,10004406107,,,,,,,,,,,,0.0,,88.0,7.122,5.765000000000001,72.0,17.048000000000002,15.647999999999996,83.54599999999999,67.0,9.926000000000002,9.882999999999996,68.0,21.923000000000002,21.711000000000013,41.622000000000014,65.0,6.063000000000017,6.063000000000017,65.0,26.960999999999984,26.960999999999984,48.09099999999998,49.0,5.249999999999972,5.249999999999972,65.0,29.964999999999975,29.964999999999975,36.65799999999999,69.0,3.0039999999999907,3.0039999999999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.211999999999996,,,,73.0,1987-04-18T00:00:00,ME,MASTERS,Wyn,1197084694808619,NZL,,MASTERS Wyn,False,0,41,MASTERS W,38,51510000,NZL19870418,37,10004406107,GTR,2103,GT FACTORY RACING,41,31
70,91,1091,ROJCEK Adam,66,66.193,149.024,192.736,241.635,277.43,79,67,Finished,10010032612,,,,,,,,,,,,0.0,,74.0,6.016999999999996,4.659999999999997,67.0,15.228000000000009,13.828000000000003,82.831,63.0,9.211000000000013,9.168000000000006,69.0,22.192999999999984,21.980999999999995,43.71199999999999,85.0,8.152999999999992,8.152999999999992,68.0,28.038999999999987,28.038999999999987,48.899,64.0,6.057999999999993,6.057999999999993,66.0,30.180000000000007,30.180000000000007,35.795000000000016,30.0,2.1410000000000196,2.1410000000000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.768,,,,7.0,1998-09-07T00:00:00,ME,ROJCEK,Adam,1197084694808660,SVK,NCh,ROJCEK Adam,False,0,91,ROJCEK A,79,52740000,SVK19980907,110,10010032612,,0,,0,19
71,97,1097,MOLLOY Harry,67,64.064,152.879,192.314,242.283,278.61,83,63,Finished,10006816454,,,,,,,,,,,,0.0,,32.0,3.887999999999991,2.5309999999999917,81.0,19.083,17.682999999999993,88.815,93.0,15.195000000000007,15.152000000000001,66.0,21.770999999999987,21.558999999999997,39.435,37.0,3.8760000000000048,3.8760000000000048,69.0,28.686999999999983,28.686999999999983,49.968999999999994,81.0,7.127999999999986,7.127999999999986,67.0,31.360000000000014,31.360000000000014,36.32700000000003,56.0,2.6730000000000302,2.6730000000000302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.423,,,,48.0,1991-05-30T00:00:00,ME,MOLLOY,Harry,1197084694808664,GBR,,MOLLOY Harry,False,0,97,MOLLOY H,83,52860000,GBR19910530,135,10006816454,FSF,2238,FS FUNN,0,27
72,124,1124,PAYET Romain,68,69.948,153.368,193.811,242.71,278.919,107,39,Finished,10007700972,,,,,,,,,,,,0.0,,106.0,9.771999999999991,8.414999999999992,83.0,19.572000000000003,18.171999999999997,83.42,66.0,9.800000000000011,9.757000000000005,72.0,23.268,23.05600000000001,40.44300000000001,50.0,4.8840000000000146,4.8840000000000146,71.0,29.114000000000004,29.114000000000004,48.899,64.0,6.057999999999993,6.057999999999993,68.0,31.668999999999983,31.668999999999983,36.208999999999975,49.0,2.5549999999999784,2.5549999999999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.385,,,,21.0,1994-10-01T00:00:00,ME,PAYET,Romain,1197084694808688,FRA,,PAYET Romain,False,0,124,PAYET R,107,53580000,FRA19941001,299,10007700972,,0,,0,23
