,bib,id,name,q_rank,q_split1,q_split2,q_split3,q_split4,q_split5,q_start,q_start_rev,q_status,uci,q_points,r_points,rank,split1,split2,split3,split4,split5,start,start_rev,status,points,qr_diff,q_split1_rank,q_split1_vs_best,q_split1_vs_winner,q_split2_rank,q_split2_vs_best,q_split2_vs_winner,q_split2_sector,q_split2_sector_rank,q_split2_sector_vs_best,q_split2_sector_vs_winner,q_split3_rank,q_split3_vs_best,q_split3_vs_winner,q_split3_sector,q_split3_sector_rank,q_split3_sector_vs_best,q_split3_sector_vs_winner,q_split4_rank,q_split4_vs_best,q_split4_vs_winner,q_split4_sector,q_split4_sector_rank,q_split4_sector_vs_best,q_split4_sector_vs_winner,q_split5_rank,q_split5_vs_best,q_split5_vs_winner,q_split5_sector,q_split5_sector_rank,q_split5_sector_vs_best,q_split5_sector_vs_winner,split1_rank,split1_vs_best,split1_vs_winner,split2_rank,split2_vs_best,split2_vs_winner,split2_sector,split2_sector_rank,split2_sector_vs_best,split2_sector_vs_winner,split3_rank,split3_vs_best,split3_vs_winner,split3_sector,split3_sector_rank,split3_sector_vs_best,split3_sector_vs_winner,split4_rank,split4_vs_best,split4_vs_winner,split4_sector,split4_sector_rank,split4_sector_vs_best,split4_sector_vs_winner,split5_rank,split5_vs_best,split5_vs_winner,split5_sector,split5_sector_rank,split5_sector_vs_best,split5_sector_vs_winner,speed,q_speed,speed_ms,speed_ms_vs_best,speed_rank,q_speed_rank,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
48,34,1034,DICKERSON Bryn,58,48.511,87.36,126.982,172.645,205.831,31,128,Finished,10006949022,,12.0,49.0,47.605,85.253,123.921,169.664,201.848,3.0,60.0,Finished,12.0,-3.9829999999999757,46.0,2.493000000000002,1.3700000000000045,64.0,4.394999999999996,3.4869999999999948,38.849,86.0,2.7099999999999937,2.1169999999999902,51.0,5.132000000000005,4.135999999999996,39.622,21.0,1.149000000000001,0.6490000000000009,45.0,7.5940000000000225,6.663000000000011,45.66300000000001,50.0,2.910000000000025,2.5270000000000152,58.0,9.941000000000003,9.302999999999997,33.18599999999998,104.0,2.745999999999981,2.6399999999999864,46.0,2.3489999999999966,2.3489999999999966,50.0,4.787000000000006,4.509,37.648,52.0,2.707000000000008,2.1600000000000037,42.0,5.564000000000007,5.50500000000001,38.668000000000006,22.0,1.4570000000000078,0.9960000000000093,51.0,8.746999999999986,8.746999999999986,45.74299999999998,51.0,3.2849999999999824,3.241999999999976,49.0,10.857,10.857,32.184000000000026,49.0,2.1560000000000343,2.1100000000000136,56.651,54.662,15.736388888888891,0.9086111111111084,19.0,36.0,1991-10-15T00:00:00,ME,DICKERSON,Bryn,1197024565271583,NZL,,DICKERSON Bryn,0,34,DICKERSON B,31,51300000,NZL19911015,74,10006949022,FSF,2238,FS FUNN,34,26
49,82,1082,BREEDEN Joe,33,47.452,84.731,125.505,170.805,203.109,72,87,Finished,10011005743,,11.0,50.0,47.285,84.296,123.554,169.375,201.942,26.0,37.0,Finished,11.0,-1.1670000000000016,16.0,1.4339999999999975,0.31099999999999994,15.0,1.7659999999999911,0.8579999999999899,37.278999999999996,18.0,1.1399999999999935,0.5469999999999899,27.0,3.655000000000001,2.658999999999992,40.774,67.0,2.301000000000002,1.801000000000002,29.0,5.754000000000019,4.8230000000000075,45.30000000000001,35.0,2.5470000000000255,2.1640000000000157,33.0,7.2190000000000225,6.581000000000017,32.304,71.0,1.8640000000000043,1.7580000000000098,35.0,2.0289999999999964,2.0289999999999964,39.0,3.8300000000000125,3.5520000000000067,37.01100000000001,38.0,2.0700000000000145,1.5230000000000103,40.0,5.197000000000003,5.138000000000005,39.257999999999996,37.0,2.046999999999997,1.5859999999999985,45.0,8.457999999999998,8.457999999999998,45.821,52.0,3.3629999999999995,3.319999999999993,50.0,10.950999999999993,10.950999999999993,32.56700000000001,54.0,2.5390000000000157,2.492999999999995,54.961999999999996,52.021,15.267222222222221,1.3777777777777782,38.0,82.0,1999-05-12T00:00:00,ME,BREEDEN,Joe,1197024565271624,GBR,,BREEDEN Joe,0,82,BREEDEN J,72,52530000,GBR19990512,80,10011005743,IRU,2233,INTENSE RACING UK,0,19
50,70,1070,WEBER Basil,50,49.274,87.908,128.088,173.79,205.11,61,98,Finished,10007392895,,10.0,51.0,48.065,86.436,125.745,170.836,202.473,10.0,53.0,Finished,10.0,-2.6370000000000005,75.0,3.2560000000000002,2.1330000000000027,76.0,4.942999999999998,4.034999999999997,38.634,75.0,2.4949999999999974,1.901999999999994,68.0,6.2379999999999995,5.24199999999999,40.17999999999999,46.0,1.7069999999999936,1.2069999999999936,56.0,8.739000000000004,7.807999999999993,45.702,53.0,2.9490000000000123,2.5660000000000025,50.0,9.220000000000027,8.582000000000022,31.32000000000002,19.0,0.8800000000000239,0.7740000000000293,55.0,2.8089999999999975,2.8089999999999975,54.0,5.970000000000013,5.692000000000007,38.37100000000001,58.0,3.430000000000014,2.8830000000000098,57.0,7.388000000000005,7.329000000000008,39.309,38.0,2.097999999999999,1.6370000000000005,55.0,9.919000000000011,9.919000000000011,45.09100000000001,43.0,2.6330000000000098,2.5900000000000034,51.0,11.482,11.482,31.637,35.0,1.6090000000000089,1.5629999999999882,55.678999999999995,56.071999999999996,15.466388888888888,1.1786111111111115,33.0,18.0,1992-12-13T00:00:00,ME,WEBER,Basil,1197024565271613,SUI,,WEBER Basil,0,70,WEBER B,61,52200000,SUI19921213,53,10007392895,,0,,75,25
51,113,1113,RUFFIN Gaetan,55,48.095,86.023,127.629,173.944,205.733,101,58,Finished,10007305090,,9.0,52.0,46.994,84.318,124.697,170.643,202.968,5.0,58.0,Finished,9.0,-2.765000000000015,33.0,2.076999999999998,0.9540000000000006,36.0,3.0579999999999927,2.1499999999999915,37.928,46.0,1.7889999999999944,1.1959999999999908,60.0,5.779000000000011,4.783000000000001,41.60600000000001,96.0,3.1330000000000098,2.6330000000000098,61.0,8.893,7.961999999999989,46.31499999999998,69.0,3.5619999999999976,3.178999999999988,55.0,9.843000000000018,9.205000000000013,31.789000000000016,43.0,1.349000000000018,1.2430000000000234,28.0,1.7379999999999995,1.7379999999999995,40.0,3.852000000000004,3.573999999999998,37.324,49.0,2.3830000000000027,1.8359999999999985,51.0,6.340000000000003,6.281000000000006,40.379000000000005,57.0,3.1680000000000064,2.707000000000008,54.0,9.725999999999999,9.725999999999999,45.946,53.0,3.4879999999999995,3.444999999999993,52.0,11.976999999999975,11.976999999999975,32.32499999999999,51.0,2.296999999999997,2.2509999999999764,53.038999999999994,50.548,14.733055555555554,1.9119444444444458,46.0,98.0,1991-06-29T00:00:00,ME,RUFFIN,Gaetan,1197024565271653,FRA,,RUFFIN Gaetan,0,113,RUFFIN G,101,53400000,FRA19910629,175,10007305090,CVN,1590,COMMENCAL / VALLNORD,72,26
52,21,1021,PAYET Florent,45,48.713,86.906,126.153,172.581,204.799,20,139,Finished,10004035685,,8.0,53.0,47.293,83.984,122.523,167.891,203.638,15.0,48.0,Finished,8.0,-1.1610000000000014,51.0,2.6950000000000003,1.5720000000000027,56.0,3.9410000000000025,3.0330000000000013,38.193000000000005,56.0,2.054000000000002,1.4609999999999985,38.0,4.3030000000000115,3.307000000000002,39.247,12.0,0.7740000000000009,0.2740000000000009,43.0,7.530000000000001,6.5989999999999895,46.42799999999998,73.0,3.674999999999997,3.2919999999999874,45.0,8.90900000000002,8.271000000000015,32.21800000000002,66.0,1.77800000000002,1.6720000000000255,36.0,2.036999999999999,2.036999999999999,33.0,3.5180000000000007,3.239999999999995,36.690999999999995,30.0,1.75,1.2029999999999959,28.0,4.165999999999997,4.106999999999999,38.539,18.0,1.328000000000003,0.8670000000000044,37.0,6.9739999999999895,6.9739999999999895,45.367999999999995,48.0,2.9099999999999966,2.8669999999999902,53.0,12.646999999999991,12.646999999999991,35.747000000000014,56.0,5.7190000000000225,5.673000000000002,55.841,55.963,15.51138888888889,1.1336111111111098,32.0,19.0,1986-11-21T00:00:00,ME,PAYET,Florent,1197024565271572,FRA,,PAYET Florent,0,21,PAYET F,20,50970000,FRA19861121,23,10004035685,VVR,2096,VOULVOUL RACING,21,31
53,98,1098,VON KLEBELSBERG Johannes,40,49.622,87.464,127.285,172.393,204.006,87,72,Finished,10008169505,,7.0,54.0,48.818,86.766,125.571,172.221,203.94,19.0,44.0,Finished,7.0,-0.0660000000000025,84.0,3.603999999999999,2.4810000000000016,67.0,4.498999999999995,3.590999999999994,37.842,39.0,1.7029999999999959,1.1099999999999923,55.0,5.435000000000002,4.438999999999993,39.821,32.0,1.347999999999999,0.847999999999999,41.0,7.342000000000013,6.411000000000001,45.108000000000004,32.0,2.355000000000018,1.9720000000000084,40.0,8.116000000000014,7.478000000000009,31.613,30.0,1.1730000000000018,1.0670000000000073,58.0,3.5619999999999976,3.5619999999999976,55.0,6.300000000000011,6.022000000000006,37.94800000000001,57.0,3.007000000000012,2.460000000000008,56.0,7.213999999999999,7.155000000000001,38.80499999999999,26.0,1.593999999999994,1.1329999999999956,56.0,11.304000000000002,11.304000000000002,46.650000000000006,55.0,4.192000000000007,4.149000000000001,54.0,12.948999999999984,12.948999999999984,31.718999999999994,36.0,1.6910000000000025,1.6449999999999818,57.044,55.545,15.845555555555556,0.7994444444444433,16.0,24.0,1995-06-28T00:00:00,ME,VON KLEBELSBERG,Johannes,1197024565271639,ITA,,VON KLEBELSBERG Johannes,0,98,VON KLEBELSB,87,52980000,ITA19950628,118,10008169505,MSM,1009,MS MONDRAKER TEAM,64,22
54,92,1092,JAUCH Jasper,44,48.807,86.7,127.747,173.246,204.776,81,78,Finished,10007455745,,6.0,55.0,48.643,87.19,126.592,172.687,204.801,16.0,47.0,Finished,6.0,0.024999999999977263,56.0,2.7890000000000015,1.666000000000004,49.0,3.7349999999999994,2.826999999999998,37.893,42.0,1.7539999999999978,1.1609999999999943,61.0,5.897000000000006,4.900999999999996,41.047,80.0,2.573999999999998,2.073999999999998,51.0,8.195000000000022,7.26400000000001,45.49900000000001,42.0,2.7460000000000235,2.3630000000000138,44.0,8.886000000000024,8.248000000000019,31.53,25.0,1.0900000000000034,0.9840000000000089,57.0,3.3870000000000005,3.3870000000000005,56.0,6.724000000000004,6.445999999999998,38.547,59.0,3.6060000000000016,3.0589999999999975,59.0,8.235,8.176000000000002,39.402,41.0,2.1910000000000025,1.730000000000004,57.0,11.77000000000001,11.77000000000001,46.09500000000001,54.0,3.6370000000000147,3.5940000000000083,55.0,13.809999999999974,13.809999999999974,32.113999999999976,48.0,2.0859999999999843,2.0399999999999636,54.805,52.626999999999995,15.223611111111111,1.4213888888888881,39.0,72.0,1991-07-21T00:00:00,ME,JAUCH,Jasper,1197024565271633,GER,,JAUCH Jasper,0,92,JAUCH J,81,52800000,GER19910721,105,10007455745,,0,,79,26
55,56,1056,SEAGRAVE Kaos,43,48.91,87.689,127.142,172.981,204.731,50,109,Finished,10011013928,,5.0,56.0,47.898,85.612,124.23,169.461,205.172,17.0,46.0,Finished,5.0,0.4410000000000025,60.0,2.891999999999996,1.7689999999999984,73.0,4.7239999999999895,3.8159999999999883,38.778999999999996,82.0,2.6399999999999935,2.04699999999999,52.0,5.292000000000002,4.295999999999992,39.453,15.0,0.980000000000004,0.480000000000004,48.0,7.930000000000007,6.998999999999995,45.839,56.0,3.0860000000000127,2.703000000000003,43.0,8.841000000000008,8.203000000000003,31.75,39.0,1.3100000000000023,1.2040000000000077,52.0,2.642000000000003,2.642000000000003,52.0,5.146000000000001,4.867999999999995,37.71399999999999,54.0,2.772999999999996,2.225999999999992,44.0,5.873000000000005,5.814000000000007,38.61800000000001,19.0,1.4070000000000107,0.9460000000000122,47.0,8.544000000000011,8.544000000000011,45.23100000000001,46.0,2.7730000000000103,2.730000000000004,56.0,14.180999999999983,14.180999999999983,35.710999999999984,55.0,5.682999999999993,5.636999999999972,56.651,56.346000000000004,15.736388888888891,0.9086111111111084,19.0,14.0,1999-07-10T00:00:00,ME,SEAGRAVE,Kaos,1197024565271602,GBR,,SEAGRAVE Kaos,0,56,SEAGRAVE K,50,51870000,GBR19990710,136,10011013928,FMD,1863,TRANSITION BIKES / MUC-OFF FACTORY RACING,56,18
56,76,1076,VIGE Gaetan,54,48.291,85.914,127.926,173.362,205.717,67,92,Finished,10009826989,,4.0,57.0,47.503,84.506,124.744,174.456,206.953,6.0,57.0,Finished,4.0,1.23599999999999,38.0,2.272999999999996,1.1499999999999986,31.0,2.948999999999998,2.040999999999997,37.623000000000005,33.0,1.4840000000000018,0.8909999999999982,64.0,6.076000000000008,5.079999999999998,42.012,107.0,3.5390000000000015,3.0390000000000015,52.0,8.311000000000007,7.3799999999999955,45.43599999999999,39.0,2.683000000000007,2.299999999999997,54.0,9.827000000000027,9.189000000000021,32.35500000000002,73.0,1.9150000000000205,1.809000000000026,43.0,2.247,2.247,41.0,4.040000000000006,3.7620000000000005,37.003,37.0,2.0620000000000047,1.5150000000000006,52.0,6.3870000000000005,6.328000000000003,40.238,56.0,3.027000000000001,2.5660000000000025,59.0,13.538999999999987,13.538999999999987,49.71199999999999,58.0,7.253999999999991,7.210999999999984,57.0,15.961999999999989,15.961999999999989,32.497000000000014,53.0,2.4690000000000225,2.423000000000002,54.455,52.435,15.126388888888888,1.5186111111111114,44.0,76.0,1998-04-15T00:00:00,ME,VIGE,Gaetan,1197024565271619,FRA,,VIGE Gaetan,0,76,VIGE G,67,52380000,FRA19980415,65,10009826989,SVS,1448,SCOTT VELOSOLUTIONS,70,20
57,52,1052,CHAPMAN Rupert,42,48.249,87.134,126.767,172.348,204.031,46,113,Finished,10006841413,,3.0,58.0,46.921,84.03,122.78,167.676,207.575,18.0,45.0,Finished,3.0,3.5439999999999827,37.0,2.2310000000000016,1.108000000000004,61.0,4.168999999999997,3.2609999999999957,38.885,88.0,2.745999999999995,2.1529999999999916,46.0,4.917000000000002,3.9209999999999923,39.632999999999996,22.0,1.1599999999999966,0.6599999999999966,40.0,7.2970000000000255,6.366000000000014,45.58100000000002,47.0,2.8280000000000314,2.4450000000000216,42.0,8.14100000000002,7.503000000000014,31.682999999999993,36.0,1.242999999999995,1.1370000000000005,25.0,1.6649999999999991,1.6649999999999991,35.0,3.564000000000007,3.2860000000000014,37.109,43.0,2.1680000000000064,1.6210000000000022,35.0,4.423000000000002,4.364000000000004,38.75,23.0,1.5390000000000015,1.078000000000003,33.0,6.758999999999986,6.758999999999986,44.89599999999999,40.0,2.437999999999988,2.394999999999982,58.0,16.583999999999975,16.583999999999975,39.899,57.0,9.87100000000001,9.824999999999989,57.817,56.665,16.060277777777777,0.5847222222222221,8.0,10.0,1992-04-09T00:00:00,ME,CHAPMAN,Rupert,1197024565271598,NZL,,CHAPMAN Rupert,0,52,CHAPMAN R,46,51750000,NZL19920409,27,10006841413,PFR,1864,PIVOT FACTORY RACING,52,26
58,96,1096,SEHNAL Stanislav,34,48.744,86.715,126.598,172.128,203.307,85,74,Finished,10007710571,,2.0,59.0,47.501,85.141,125.087,173.901,215.913,25.0,38.0,Finished,2.0,12.606000000000023,53.0,2.725999999999999,1.6030000000000015,51.0,3.75,2.8419999999999987,37.971000000000004,49.0,1.8320000000000007,1.2389999999999972,43.0,4.748000000000005,3.7519999999999953,39.882999999999996,34.0,1.4099999999999966,0.9099999999999966,37.0,7.076999999999998,6.145999999999987,45.52999999999999,43.0,2.777000000000001,2.3939999999999912,34.0,7.417000000000002,6.778999999999996,31.179000000000002,12.0,0.7390000000000043,0.6330000000000098,42.0,2.2449999999999974,2.2449999999999974,49.0,4.675000000000011,4.397000000000006,37.64000000000001,51.0,2.6990000000000123,2.152000000000008,54.0,6.730000000000004,6.6710000000000065,39.946,53.0,2.7349999999999994,2.274000000000001,58.0,12.984000000000009,12.984000000000009,48.81400000000001,57.0,6.356000000000009,6.313000000000002,59.0,24.921999999999997,24.921999999999997,42.012,58.0,11.984000000000009,11.937999999999988,51.869,54.417,14.408055555555556,2.2369444444444433,47.0,41.0,1994-06-09T00:00:00,ME,SEHNAL,Stanislav,1197024565271637,CZE,,SEHNAL Stanislav,0,96,SEHNAL S,85,52920000,CZE19940609,115,10007710571,,0,,0,24
59,36,1036,MANSON Magnus,22,49.002,86.547,125.794,170.007,201.569,33,126,Finished,10009819313,,1.0,60.0,,,,,,35.0,28.0,DNF,1.0,,68.0,2.9840000000000018,1.8610000000000042,45.0,3.5819999999999936,2.6739999999999924,37.544999999999995,31.0,1.4059999999999917,0.8129999999999882,33.0,3.9440000000000026,2.9479999999999933,39.247,12.0,0.7740000000000009,0.2740000000000009,23.0,4.956000000000017,4.025000000000006,44.21300000000001,11.0,1.4600000000000222,1.0770000000000124,22.0,5.679000000000002,5.040999999999997,31.561999999999983,26.0,1.1219999999999857,1.0159999999999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.168,55.909,15.602222222222222,1.0427777777777774,26.0,20.0,1998-03-19T00:00:00,ME,MANSON,Magnus,1197024565271585,CAN,,MANSON Magnus,0,36,MANSON M,33,51360000,CAN19980319,73,10009819313,,0,,36,20
60,78,1078,MCDOWALL Kirk,35,50.067,87.171,126.78,172.041,203.321,68,91,Finished,10008617119,,,61.0,,,,,,24.0,39.0,DNF,0.0,,92.0,4.0489999999999995,2.926000000000002,62.0,4.206000000000003,3.298000000000002,37.104000000000006,15.0,0.9650000000000034,0.3719999999999999,48.0,4.930000000000007,3.9339999999999975,39.608999999999995,19.0,1.1359999999999957,0.6359999999999957,36.0,6.990000000000009,6.0589999999999975,45.260999999999996,33.0,2.5080000000000098,2.125,35.0,7.431000000000012,6.793000000000006,31.28,16.0,0.8400000000000034,0.7340000000000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.693000000000005,55.652,15.748055555555558,0.8969444444444417,18.0,23.0,1990-11-26T00:00:00,ME,MCDOWALL,Kirk,1197024565271620,CAN,NCh,MCDOWALL Kirk,0,78,MCDOWALL K,68,52410000,CAN19901126,68,10008617119,,0,,0,27
61,27,1027,FAIRCLOUGH Brendan,17,47.978,84.816,124.839,169.479,201.127,25,134,Finished,10003642635,8.0,,62.0,,,,,,40.0,23.0,DSQ,8.0,,26.0,1.9600000000000009,0.8370000000000033,17.0,1.850999999999999,0.9429999999999978,36.838,12.0,0.6989999999999981,0.10599999999999454,17.0,2.9890000000000043,1.992999999999995,40.022999999999996,38.0,1.5499999999999972,1.0499999999999972,16.0,4.428000000000026,3.497000000000014,44.640000000000015,24.0,1.8870000000000289,1.504000000000019,17.0,5.237000000000023,4.599000000000018,31.647999999999996,34.0,1.2079999999999984,1.1020000000000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.126999999999995,,,,17.0,1988-01-10T00:00:00,ME,FAIRCLOUGH,Brendan,1197024565271577,GBR,,FAIRCLOUGH Brendan,0,27,FAIRCLOUGH B,25,51120000,GBR19880110,50,10003642635,SVS,1448,SCOTT VELOSOLUTIONS,27,30
62,86,1086,WEBER Lutz,61,49.163,87.099,127.259,173.832,206.21,75,84,Finished,10006816959,,,,,,,,,,,,0.0,,73.0,3.144999999999996,2.0219999999999985,60.0,4.134,3.225999999999999,37.93600000000001,47.0,1.7970000000000041,1.2040000000000006,53.0,5.409000000000006,4.412999999999997,40.16,44.0,1.6869999999999976,1.1869999999999976,57.0,8.781000000000006,7.849999999999994,46.57299999999999,78.0,3.8200000000000074,3.4369999999999976,61.0,10.320000000000022,9.682000000000016,32.378000000000014,74.0,1.9380000000000166,1.832000000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.263000000000005,,,,44.0,1992-12-04T00:00:00,ME,WEBER,Lutz,1197024565271627,SUI,NCh,WEBER Lutz,0,86,WEBER L,75,52620000,SUI19921204,98,10006816959,MNR,2039,HIAG DATA - NS-BIKES FACTORY RACING,83,25
63,93,1093,LALY Thibault,62,48.529,86.581,127.437,173.916,206.33,82,77,Finished,10009533464,,,,,,,,,,,,0.0,,47.0,2.511000000000003,1.3880000000000052,46.0,3.6159999999999997,2.7079999999999984,38.052,50.0,1.9129999999999967,1.3199999999999932,58.0,5.587000000000003,4.590999999999994,40.855999999999995,73.0,2.3829999999999956,1.8829999999999956,60.0,8.865000000000009,7.9339999999999975,46.479,76.0,3.7260000000000133,3.3430000000000035,62.0,10.440000000000026,9.802000000000021,32.414000000000016,77.0,1.974000000000018,1.8680000000000234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.438,,,,25.0,1997-05-20T00:00:00,ME,LALY,Thibault,1197024565271634,FRA,,LALY Thibault,0,93,LALY T,82,52830000,FRA19970520,106,10009533464,,0,,61,21
64,117,1117,MOLLOY Harry,63,48.494,86.683,127.422,174.671,206.444,105,54,Finished,10006816454,,,,,,,,,,,,0.0,,45.0,2.475999999999999,1.3530000000000015,48.0,3.7180000000000035,2.8100000000000023,38.18900000000001,55.0,2.0500000000000043,1.4570000000000007,57.0,5.572000000000003,4.575999999999993,40.73899999999999,65.0,2.265999999999991,1.7659999999999911,65.0,9.620000000000005,8.688999999999993,47.248999999999995,98.0,4.496000000000009,4.1129999999999995,63.0,10.554000000000002,9.915999999999997,31.772999999999996,40.0,1.3329999999999984,1.2270000000000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.693999999999996,,,,86.0,1991-05-30T00:00:00,ME,MOLLOY,Harry,1197024565271657,GBR,,MOLLOY Harry,0,117,MOLLOY H,105,53520000,GBR19910530,191,10006816454,FSF,2238,FS FUNN,0,27
65,43,1043,REVELLI Loris,64,49.984,88.795,129.428,174.907,206.531,39,120,Finished,10009443942,,,,,,,,,,,,0.0,,87.0,3.966000000000001,2.8430000000000035,91.0,5.829999999999998,4.921999999999997,38.811,84.0,2.671999999999997,2.0789999999999935,82.0,7.578000000000003,6.581999999999994,40.632999999999996,60.0,2.1599999999999966,1.6599999999999966,69.0,9.856000000000023,8.925000000000011,45.47900000000001,41.0,2.7260000000000275,2.3430000000000177,64.0,10.64100000000002,10.003000000000014,31.623999999999995,31.0,1.1839999999999975,1.078000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.11,,,,48.0,1997-09-20T00:00:00,ME,REVELLI,Loris,1197024565271591,ITA,,REVELLI Loris,0,43,REVELLI L,39,51540000,ITA19970920,34,10009443942,ABD,2027,AB DEVINCI ITALY,43,20
66,55,1055,FITZGERALD Henry,65,49.994,89.668,129.352,175.019,206.811,49,110,Finished,10009831033,,,,,,,,,,,,0.0,,88.0,3.975999999999999,2.8530000000000015,95.0,6.703000000000003,5.795000000000002,39.67400000000001,108.0,3.5350000000000037,2.942,80.0,7.5020000000000095,6.506,39.684,26.0,1.2109999999999985,0.7109999999999985,71.0,9.968000000000018,9.037000000000006,45.667,51.0,2.9140000000000157,2.531000000000006,65.0,10.92100000000002,10.283000000000015,31.792,44.0,1.3520000000000039,1.2460000000000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.126999999999995,,,,17.0,1998-08-13T00:00:00,ME,FITZGERALD,Henry,1197024565271601,CAN,,FITZGERALD Henry,0,55,FITZGERALD H,49,51840000,CAN19980813,226,10009831033,NFR,2013,NORCO FACTORY RACING,55,19
67,116,1116,SUAREZ ALONSO Angel,66,49.881,88.719,128.676,175.624,206.885,104,55,Finished,10008831529,,,,,,,,,,,,0.0,,86.0,3.8629999999999995,2.740000000000002,87.0,5.753999999999991,4.845999999999989,38.837999999999994,85.0,2.698999999999991,2.1059999999999874,71.0,6.825999999999993,5.829999999999984,39.956999999999994,35.0,1.4839999999999947,0.9839999999999947,75.0,10.573000000000008,9.641999999999996,46.94800000000001,89.0,4.195000000000022,3.812000000000012,66.0,10.995000000000005,10.357,31.260999999999996,15.0,0.820999999999998,0.7150000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.675,,,,71.0,1995-12-08T00:00:00,ME,SUAREZ ALONSO,Angel,1197024565271656,ESP,,SUAREZ ALONSO Angel,0,116,SUAREZ ALONS,104,53490000,ESP19951208,188,10008831529,YTM,1531,THE YT MOB,82,22
68,74,1074,LEVESQUE Dylan,67,51.219,88.76,128.921,174.607,206.923,65,94,Finished,10008831731,,,,,,,,,,,,0.0,,115.0,5.2010000000000005,4.078000000000003,89.0,5.795000000000002,4.8870000000000005,37.541000000000004,30.0,1.402000000000001,0.8089999999999975,76.0,7.070999999999998,6.074999999999989,40.16099999999999,45.0,1.6879999999999882,1.1879999999999882,64.0,9.556000000000012,8.625,45.68600000000001,52.0,2.933000000000021,2.5500000000000114,67.0,11.033000000000015,10.39500000000001,32.316,72.0,1.8760000000000048,1.7700000000000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.714,,,,35.0,1996-10-09T00:00:00,ME,LEVESQUE,Dylan,1197024565271617,FRA,,LEVESQUE Dylan,0,74,LEVESQUE D,65,52320000,FRA19961009,61,10008831731,,0,,0,21
69,108,1108,RIESCO Forrest,68,48.746,86.639,128.909,175.009,207.122,96,63,Finished,10008550734,,,,,,,,,,,,0.0,,54.0,2.7280000000000015,1.605000000000004,47.0,3.6739999999999924,2.765999999999991,37.892999999999994,41.0,1.7539999999999907,1.1609999999999872,74.0,7.0589999999999975,6.062999999999988,42.269999999999996,110.0,3.796999999999997,3.296999999999997,70.0,9.957999999999998,9.026999999999987,46.099999999999994,62.0,3.3470000000000084,2.9639999999999986,68.0,11.232000000000028,10.594000000000023,32.11300000000003,59.0,1.6730000000000302,1.5670000000000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.648,,,,87.0,1994-01-24T00:00:00,ME,RIESCO,Forrest,1197024565271648,CAN,,RIESCO Forrest,0,108,RIESCO F,96,53250000,CAN19940124,151,10008550734,,0,,0,24
70,136,1136,MORGAN Max,69,48.864,87.96,128.788,175.256,207.216,122,37,Finished,10008949848,,,,,,,,,,,,0.0,,59.0,2.8459999999999965,1.722999999999999,77.0,4.99499999999999,4.086999999999989,39.096,92.0,2.9569999999999936,2.36399999999999,72.0,6.938000000000017,5.942000000000007,40.82800000000002,70.0,2.355000000000018,1.8550000000000182,73.0,10.205000000000013,9.274000000000001,46.46799999999999,75.0,3.7150000000000034,3.3319999999999936,69.0,11.326000000000022,10.688000000000017,31.960000000000008,52.0,1.5200000000000102,1.4140000000000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.531000000000006,,,,73.0,1992-06-22T00:00:00,ME,MORGAN,Max,1197024565271674,USA,,MORGAN Max,0,136,MORGAN M,122,54030000,USA19920622,346,10008949848,,0,,0,25
71,39,1039,NIEDERBERGER Noel,70,49.428,86.923,126.575,175.816,207.245,36,123,Finished,10007568913,,,,,,,,,,,,0.0,,79.0,3.4099999999999966,2.286999999999999,57.0,3.9579999999999984,3.049999999999997,37.495000000000005,26.0,1.3560000000000016,0.7629999999999981,41.0,4.7250000000000085,3.728999999999999,39.652,23.0,1.179000000000002,0.679000000000002,76.0,10.765000000000015,9.834000000000003,49.241,116.0,6.488000000000014,6.105000000000004,70.0,11.355000000000018,10.717000000000013,31.429000000000002,23.0,0.9890000000000043,0.8830000000000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.126999999999995,,,,17.0,1995-08-21T00:00:00,ME,NIEDERBERGER,Noel,1197024565271588,SUI,,NIEDERBERGER Noel,0,39,NIEDERBERGER,36,51450000,SUI19950821,38,10007568913,MNR,2039,HIAG DATA - NS-BIKES FACTORY RACING,39,22
